"plat" "n" "lvg_sin" "sli_sin" "lvg_fnorm" "sli_fnorm"
2 10000 0.409979407396229 0.0418974708602108 38.7580792309634 2.64280575011231
2 10000 0.361590215858487 0.0992284644862753 38.7406181507863 3.64312007911473
2 10000 0.762278749413894 0.0926623243657989 38.7466772993687 2.47597870461832
2 10000 0.716076144370772 0.150929297709278 38.744161887331 3.76993161357012
2 10000 0.363328691813269 0.123551582478617 38.7459368377004 3.20957801193745
2 10000 0.673540257673612 0.0368177920939698 38.7482527723431 2.05309503691291
2 10000 0.585399185002762 0.0699385443652345 38.758894454022 3.05439609628343
2 10000 0.942302964422358 0.0326422380667151 38.7611978187457 2.42537402493272
2 10000 0.5922358122722 0.0347874528219668 38.7439270504408 2.66531130523004
2 10000 0.655229046725192 0.0325004981136204 38.7426898321629 2.54773578962451
2 10000 0.787326958987385 0.0345703916919209 38.7446092651614 2.59802454889003
2 10000 0.998260949884747 0.0430440683788797 38.7510359668515 2.19690511225432
2 10000 0.778944037450888 0.048765712498617 38.7485658692446 3.09561652312503
