"plat" "n" "lvg_sin" "sli_sin" "lvg_fnorm" "sli_fnorm"
2 10000 0.731957185754425 0.0174575247932844 259.900526783558 11.7005844651707
2 10000 0.680325430888862 0.0157665149950037 256.944140903635 13.9997732614122
2 10000 0.66061497076356 0.0118420254084986 259.359075315864 12.3119669699221
2 10000 0.743206463850797 0.0122915301714705 265.097805124214 12.3701984605837
2 10000 0.64439340643551 0.0131468420359476 279.498014231903 11.3124805185183
2 10000 0.661057748623396 0.0140940686076406 263.300456215384 6.30368829513608
2 10000 0.673271221596381 0.012816940103631 273.88596844235 17.610544842454
2 10000 0.648984919367566 0.0143477301445362 274.203873898663 6.11142072635496
2 10000 0.733802760337157 0.0114787802862002 269.089301772381 7.50367375499716
2 10000 0.661357788594926 0.0127828819774902 263.717036467975 8.17008619567845
2 10000 0.659318600950443 0.0167756782282207 249.633540687414 9.56531740919383
2 10000 0.749438221053854 0.0175430056916649 254.766796109421 7.45922744542633
2 10000 0.721978990682491 0.0125860378357516 260.477136808495 7.5575791662455
2 10000 0.722467667595945 0.0124956256654154 262.322623892882 4.77918051063659
2 10000 0.683125626294606 0.0157251958771064 259.770868536674 8.2620726596463
2 10000 0.657508426648299 0.0149181326928414 265.1438436972 8.67268638936287
2 10000 0.621882223297141 0.0127156543544019 256.268429463635 5.64047338721513
2 10000 0.595473552035679 0.0141944646307542 252.46631315209 7.78155525026337
2 10000 0.677684136821673 0.0145620355543524 253.88977149101 6.00935486957651
2 10000 0.673874282867017 0.0114550060570363 271.706281787053 14.2249506501764
2 10000 0.723421523949942 0.0160506272161127 274.481911112402 12.7700459742986
2 10000 0.66718434355527 0.0166229238651087 255.037681028607 6.25442466538227
2 10000 0.673362668748636 0.0136006912959896 263.890217403552 8.35596377979367
2 10000 0.702163971349746 0.01439641807601 262.983311826083 5.54122845974994
2 10000 0.675022056282415 0.0140117623383902 264.384222012521 13.3863498921025
2 10000 0.676808264883457 0.0133560806215249 266.203349868648 6.04557220492518
2 10000 0.655136626387748 0.0157891592353771 258.208996260512 9.21019351826988
2 10000 0.663389248194877 0.0145567823348176 257.682547992721 5.44730229848045
2 10000 0.701836146147304 0.0135518542533452 277.053218351626 13.6045669256879
2 10000 0.681755963545395 0.0176052712210305 261.415881655005 13.4561983366033
2 10000 0.66825383868393 0.0145256369106415 259.520928788191 4.67656093512032
2 10000 0.649181504936298 0.0131024880446517 261.872923410381 12.625078656779
2 10000 0.680321930344206 0.0222843117007811 270.933627024267 11.1797550714251
2 10000 0.663434202674439 0.0132398377819979 261.912880881739 9.04088138284997
2 10000 0.66039122177647 0.0155803177049279 272.780342701646 11.1659347675804
2 10000 0.715132559591927 0.0194394742692579 272.061233948145 18.362398125308
2 10000 0.67002203926734 0.0144465429307246 251.942336240892 5.0866243552895
2 10000 0.645214028229698 0.0135864925502408 270.544574168183 13.0940418692574
2 10000 0.68830957103853 0.0123681861611357 264.989626438491 7.36978261873641
2 10000 0.666381569339575 0.0158492488803643 261.186857555783 11.4038711897031
2 10000 0.705849042932239 0.01603408491895 262.508900560558 13.2637946122401
2 10000 0.635446793139818 0.013489051937794 274.386268211158 6.25086430461682
2 10000 0.67938132468646 0.0122256895090597 275.922250447413 14.218641056734
2 10000 0.672085639832185 0.0125770981974483 262.006514065389 10.6002821444612
2 10000 0.690028051656022 0.0135581719310963 269.424822446376 8.78728518149683
2 10000 0.743734563683097 0.0144802492159959 257.79924632427 9.26712122793866
2 10000 0.640678785542506 0.0185051624356632 261.689672333285 7.84003800186136
2 10000 0.63731614781816 0.0121742229996026 269.557190661442 5.72872626341376
2 10000 0.686215944692902 0.0131370490834817 263.776927772905 5.42011685116144
2 10000 0.651730843838519 0.0130336427228989 266.533983645023 8.62930792191017
2 10000 0.705190170831774 0.0138559606565204 266.57350173968 8.25979361232652
2 10000 0.692503875306217 0.0195062860240813 263.364463931479 11.4953126474104
2 10000 0.706929044853047 0.0144731558419022 273.739481278177 17.1780851526665
2 10000 0.723811413840698 0.0126326506945367 266.935907537893 12.7799673887261
2 10000 0.705315388228125 0.01456031851967 248.703420269331 6.89877451712678
2 10000 0.628829825657102 0.0145282378353997 258.094952928984 13.0925045879352
2 10000 0.681899142552492 0.0125701105478455 267.330129017121 6.73962748121823
2 10000 0.714345749520971 0.0131289347264553 256.612277736653 6.50904020491779
2 10000 0.661121131911632 0.0125673813972133 263.845079922813 9.58148010143977
2 10000 0.670566041238182 0.013384560446464 264.451012493555 11.0231674089237
2 10000 0.709079086720033 0.0126634325609703 274.374704510344 13.6283046167091
